rt_id,who_was_rt,content_of_rt
1333061178914902021,HaddadDebochado,"Jair Bolsonaro ao votar no RJ: “Eu tenho minhas fontes lá nos Estados Unidos. Eu não posso revelar, mas teve fraude.”

🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄"
1333067775573692419,eixopolitico,"Ao votar, Jair Bolsonaro diz que ""tem fontes"" e que ""teve fraude lá"" nas eleições americanas.

Entretanto: campanha de Donald Trump tem perdido várias ações na justiça por não conseguir provar que houve fraude nas eleições. https://t.co/CFpMz9bZYg"
1332369797053620225,claudioedantas,Cloroquina está associada a distúrbios psiquiátricos https://t.co/TwEWNIjXPC
1333067775573692419,eixopolitico,"Ao votar, Jair Bolsonaro diz que ""tem fontes"" e que ""teve fraude lá"" nas eleições americanas.

Entretanto: campanha de Donald Trump tem perdido várias ações na justiça por não conseguir provar que houve fraude nas eleições. https://t.co/CFpMz9bZYg"
1333081903893778433,UOL,"Não temos problema com China e ela precisa muito mais de nós, diz Bolsonaro https://t.co/0OxEZnXm7B"
1333078109994840067,grisagregorio,Você também sente vergonha? Você também acha que tudo pode ser uma realidade paralela e que a qualquer momento o Sérgio Malandro? https://t.co/BBCePWncyS
1333066009352220673,o_antagonista,"Bolsonaro volta a dizer que houve fraude nos EUA: “Tenho minhas fontes”
https://t.co/qsIAjwiQVy"
1332755476690444293,RadtkeAlexandre,"Será que vão se envergonhar algum dia ??  Produziram o pânico e não querem o povo no hospital, vai lá só para morrer!! https://t.co/wxmDWb2dHY"
1333067775573692419,eixopolitico,"Ao votar, Jair Bolsonaro diz que ""tem fontes"" e que ""teve fraude lá"" nas eleições americanas.

Entretanto: campanha de Donald Trump tem perdido várias ações na justiça por não conseguir provar que houve fraude nas eleições. https://t.co/CFpMz9bZYg"
1333067775573692419,eixopolitico,"Ao votar, Jair Bolsonaro diz que ""tem fontes"" e que ""teve fraude lá"" nas eleições americanas.

Entretanto: campanha de Donald Trump tem perdido várias ações na justiça por não conseguir provar que houve fraude nas eleições. https://t.co/CFpMz9bZYg"
1333009211232559104,OGlobo_Rio,"Média móvel de mortos por coronavírus no Estado do Rio cresce 80%
https://t.co/Sn6tCp1dKD https://t.co/7qPvA0CFrs"
1333070249625849858,diogomainardi,Mais uma incrível estupidez do pária https://t.co/qiB4BADxO5
1333028494163456002,ashishkjha,I've had this Hydroxychloroquine joke since March but I can't seem to get it to work https://t.co/Dd4sYED4A9
1333067775573692419,eixopolitico,"Ao votar, Jair Bolsonaro diz que ""tem fontes"" e que ""teve fraude lá"" nas eleições americanas.

Entretanto: campanha de Donald Trump tem perdido várias ações na justiça por não conseguir provar que houve fraude nas eleições. https://t.co/CFpMz9bZYg"
1333061178914902021,HaddadDebochado,"Jair Bolsonaro ao votar no RJ: “Eu tenho minhas fontes lá nos Estados Unidos. Eu não posso revelar, mas teve fraude.”

🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄"
1333048343082258434,thide_souza,Acabei de comprar pro meu tio https://t.co/amzZJtoMmo
1333067775573692419,eixopolitico,"Ao votar, Jair Bolsonaro diz que ""tem fontes"" e que ""teve fraude lá"" nas eleições americanas.

Entretanto: campanha de Donald Trump tem perdido várias ações na justiça por não conseguir provar que houve fraude nas eleições. https://t.co/CFpMz9bZYg"
1333051094491164679,balu_is_hot,O bolsominion falando q vai processar a Unimed pq nao tem leito e ele tá com covid........     .........   . .
1333062448451112961,DCM_online,Caiu na rede: trabalho para Crivella https://t.co/pINXPBOvzo
1333057885270646785,veramagalhaes,"Bolsonaro ao votar:
- defendeu a cloroquina, de novo
- disse ter ""fontes"" que atestam derrota do Biden e vitória do Trump
- repetiu que não disse, como disse, que covid ´de gripezinha, mas repetiu que sim, é gripezinha."
1332462949689159682,generosoMD,E retornamos a março/20 e o tratamento precoce. É assustador https://t.co/gWsFLLOMzL
1333063094734643205,iguucec,Esperando o inflável do Flávio Bolsonaro e Queiroz https://t.co/bMKI4b7BsG
1331630019735674882,MonicaWaldvogel,“Fat null. Nothing. Zip. Zilch. Again. “ https://t.co/BlCnsO6Wtr
1333047918824140809,beniciocpe,"É engraçado ver o choro da imprensa com a eleição paulista, mas depois quando um autoritário que nem o Bolsonaro sobe ao poder, eles ficam reclamando. Não adianta nada @Estadao e @folha ficarem nessa com esse editorial nada ético"
1333035451582734337,Tsihanouskaya,"Every week the regime claims that the protests are subsiding. Every week the regime sends its forces with tear gas, stun grenades to beat &amp; scare the Belarusian people. Yet they gather every week to protest peacefully against Lukashenka's regime. Жыве Беларусь!
Video: MotolkoHelp https://t.co/RWtqAidRoa"
1333014726633271301,TJ0055,@simondolan https://t.co/JVymMjNChy https://t.co/o62zDa54Q6
1332988111933091840,brunaobarreto3,Alguém sabe dizer se o Boulos está tomando o remédio do Bolsonaro ou escolheu ser entubado?
1332443327619330055,carolverlindo,"Se vocês soubessem como estava a CTI hoje, pensariam mil vezes antes de sair de casa pra aglomerar! Voltamos a estaca zero 😔"
1332690710756093953,g1,"Vacina contra Covid-19 não deve ser oferecida para toda população em 2021, diz Ministério da Saúde https://t.co/Gc3C5Bxx94 #G1 https://t.co/EXeYCDm2Kc"
1333023544029155329,RudyGiuliani,This is painfully true. https://t.co/Qp9JX8gcSL
1332520474568495104,correio,"""Pouco eficaz"", crava Bolsonaro sobre uso de máscaras contra covid-19 https://t.co/w9kYT3O9W7 https://t.co/zg60ueoOaf"
1333023865514110976,mocorongoz,"Ibope Fortaleza: 
Roberto Cláudio
Ótima/Boa: 54%
Regular: 29%
Ruim/Péssima: 15%
Não sabe/Não respondeu: 2%

C.Santana
Ótima/Boa: 55%
Regular: 27%
Ruim/Péssima: 13%
Não sabe/Não respondeu: 4%

Bolsonaro
Ótima/Boa: 28%
Regular: 22%
Ruim/Péssima: 47%
Não sabe/Não respondeu: 3%"
1332741950013837313,MarceloNLeite,"Caraca. Fiquei de cabelos em pé lendo o artigo da Wired. O teste clínico da AZ-Oxford parece uma peneira, de tantos furos. Dá arrepios pensar que o Planalto põe todas as fichas de seu plano meia-boca meio secreto nessa vacina “de Oxford” e sabota a Coronavac. Vai dar m. Mais m. https://t.co/4FsrYynxO2"
1332310079476019201,tesoureiros,"Enquanto estoca testes para detecção de covid-19, o Ministério da Saúde distribuiu toda a cloroquina disponível aos estados e prefeituras.

Este ano, a pasta adquiriu e distribuiu todos os 5,8 milhões de comprimidos de cloroquina obtidos.
https://t.co/zPbpvBcHmk"
1333017723035586562,NinaLuz23695256,"Ciro Gomes já dizia #MoroFofoqueiro desde a época que este vazou conversa de whatsapp com seu ex-chefe, o presidente Bolsonaro: https://t.co/qy9bi3n10S https://t.co/6iZCDpoiUK"
1332702045825011713,folha_cotidiano,Ministério da Saúde descumpre metas de testagem de Covid-19 e atrasa controle da doença https://t.co/QwygWqCqCa
1333014770484727809,RobenUDI,"@deborabpaim @AMC_Bolsonaro ENTÃO NÃO SOU NINGUEM,NÃO USO RELOGIO KKKKKKKKKKKKK"
1332802166483017731,LeonardoBoff,"As mulheres foram quase sempre esquecidas na política. Hoje,sob a pandemia e o abandono dos mais vulneráveis elas são essenciais.A FAO da ONU,repito,disse:""devemos dar mais poder de DECISÃO política às mulheres se queremos salvar a vida"".Elas sabem cuidar da vida.Votem nelas."
1332999586223419392,netoribeiroo26,@Gabrieltex2341 @CarlaZambelli38 Gabriel essa cara sua de esquerdista retardado não nós engana o lacradora. O bolsonarismo pelo contrário só aumenta vai no nordeste e pergunte ao povo nordestino oque eles acham de Lula ladrão e de Bolsonaro honesto.  Os que deixaram de apoiar o Presidente só usaram ele.
1332771492153741312,AMAROK_LUPPUS,"Com febre, dores no corpo e dificuldade respiratória, Boulos recebe atendimento médico https://t.co/LqFnpIutEm"
1332692719022592001,ssocorrosantoss,"🔰Agora está explicado pq o presidente @jairbolsonaro tem distúrbios no cérebro. A CLOROQUINA TIROU OS PARAFUSOS DO LUGAR. Tem que internar imediatamente.

https://t.co/TfMN38MuLo

#DireitaQuerFlavioNaCadeia https://t.co/zsJWSdobEO"
1332692719022592001,ssocorrosantoss,"🔰Agora está explicado pq o presidente @jairbolsonaro tem distúrbios no cérebro. A CLOROQUINA TIROU OS PARAFUSOS DO LUGAR. Tem que internar imediatamente.

https://t.co/TfMN38MuLo

#DireitaQuerFlavioNaCadeia https://t.co/zsJWSdobEO"
1344430263942701060,luizpaulor,"- Mas você não acha que eu devia seguir o protocolo da covid?

- Sim, dipirona se febre ou dor, hidratação e repouso. Tem que seguir o protocolo, é muito importante."
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344276433254952960,LUIZPATRIOTA39,ALGUEM SABE SE ESSA PARCERIA GEROU FRUTOS? JA FAZEM 6 MESES... E PARA EU PARAR DE COMER ENXOFRE?? 🤔🤔 https://t.co/DRxRLhg9RQ
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344268444632551424,oatila,"Enquanto isso, da nossa parte, não garantimos nem as seringas. Algo tão básico que não estranho se faltar papel higiênico em Brasília.

https://t.co/frPQFmclvI"
1344374153508507650,xanderenito,"Gente, olha o comentário da gay na publicação do cancelamento da pool e da revolution 🗣🗣🗣🗣 https://t.co/SEF4M41MY5"
1344416251913908225,otempo,"Argentina legaliza morte de crianças com 'anuência do Estado', diz Bolsonaro https://t.co/QwKFJU9HwT"
1344391740527144963,VDebom,"Gente, é verdade @carolzoccoli chamou atenção pro fato do governo americano ter admitido a existência de extraterrestres e a gente nem ligou. 2020..."
1344277693060194304,guilherme_amado,Presidência pretende gastar até R$ 120 mil com ração de primeira qualidade para aves e peixes https://t.co/QaIFk17UDt
1344405915869523970,folha,Bolsonaro é escolhido pessoa corrupta do ano por consórcio internacional de jornalistas https://t.co/nKpqKnTfg7
1344405729785098242,UOLNoticias,Bolsonaro é escolhido pessoa corrupta do ano por consórcio internacional de jornalistas https://t.co/FMkCk166kS
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344374153508507650,xanderenito,"Gente, olha o comentário da gay na publicação do cancelamento da pool e da revolution 🗣🗣🗣🗣 https://t.co/SEF4M41MY5"
1344374153508507650,xanderenito,"Gente, olha o comentário da gay na publicação do cancelamento da pool e da revolution 🗣🗣🗣🗣 https://t.co/SEF4M41MY5"
1344314504918802433,Rconstantino,PQP!!!!!!!!!!! VTNC!!!!!! https://t.co/AZzaM35810
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344226262907281411,cinefilo_K,"em 2020 a Argentina já aprovou:
• aborto legalizado, seguro e gratuito;
• taxação de grandes fortunas;
• transformação de TV, internet e telefone em serviços públicos essenciais;
• vacinação para todos já iniciada.

em 2020 o Brasil aprovou:
• acesso facilitado às armas."
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344408892911063044,actyeo,"@honghobbies não sei
amg não dá unf não, primeiro vai na dm delu e pergunta se tá seguindo o Bolsonaro pq apoia ele ou tá querendo block
as vezes tá seguindo só pra pegar o block dele"
1344398851483070464,cristianepmar,"São Paulo já tem mais de 10 milhões de vacinas e 100 milhões de seringas e agulhas. 
O Governo Federal tem o que?"
1344374153508507650,xanderenito,"Gente, olha o comentário da gay na publicação do cancelamento da pool e da revolution 🗣🗣🗣🗣 https://t.co/SEF4M41MY5"
1343895052913938432,sergiocampelo_,"O Reino Unido já vai tomar a 2a. dose, confere? E a gente, vai tomar o quê?"
1344399543308312576,jairbolsonaro,"- Lamento profundamente pelas vidas das crianças argentinas, agora sujeitas a serem ceifadas no ventre de suas mães com anuência do Estado. No que depender de mim e do meu governo, o aborto jamais será aprovado em nosso solo. Lutaremos sempre para proteger a vida dos inocentes!"
1344035156529721346,Ambev,"@slpng_giants_pt @YouTubeBrasil Oi @slpng_giants_pt , tudo bem? Conforme nosso posicionamento anterior, nós da Ambev não anunciamos em nenhum tipo de conteúdo de cunho político. Caso aconteça, por algum erro, imediatamente corrigimos. E foi isso que fizemos com esse caso."
1344390934927208451,rmelette,"@oatila Optaram pela prudência, o que me parece sensato diante das incertezas e circunstâncias acerca da eficácia de vacinas desenvolvidas a toque de caixa. A extrema imprensa e o palanque eleitoral estão fazendo pressão por conta de seus interesses escusos!"
1344106122383405057,pbicudo,"Apenas: NÃO saiam comprando seringas. A Coronavac já vem com seringa, vai faltar seringa pra outras coisas e o posto NÃO vai usar sua seringa. 
Please: DON'T"
1343895052913938432,sergiocampelo_,"O Reino Unido já vai tomar a 2a. dose, confere? E a gente, vai tomar o quê?"
1344396147998289922,UOLNoticias,Mulher diz que blogueiro Oswaldo Eustáquio segue sem movimentar as pernas https://t.co/S2LDchbMYS
1307010451176333313,AlessandroLoio2,"QUAL A EFICÁCIA DA HIDROXICLOROQUINA / CLOROQUINA EM PACIENTES COM COVID?

1) Há ANOS, a Cloroquina é conhecida por ser um agente eficaz contra um amplo espectro de vírus., sendo especialmente útil nos estágios iniciais das infecções virais Fonte: https://t.co/cRorYVNoFO"
1344345708279853056,luislacombereal,Sabe por que a tartaruga vive quase 200 anos? Porque só cuida da vida dela.
1344299186058104834,OCCRP,"We have a winner.

The 2020 Corrupt Person of the Year is…

🏆 Jair Bolsonaro 🏆 

Learn why our judges selected the President of Brazil over the other three finalists. 
https://t.co/Znr6PbnQVT"
1344374153508507650,xanderenito,"Gente, olha o comentário da gay na publicação do cancelamento da pool e da revolution 🗣🗣🗣🗣 https://t.co/SEF4M41MY5"
1344071332137480193,sbtnews,"A declaração foi feita após a farmacêutica Pfizer ter divulgado desistência de submissão do pedido emergencial ao Brasil. A motivação está relacionada à dificuldade em processos da Anvisa. 

https://t.co/EWQ0W4Hd2J"
1344387931025367056,GatorsDaily,excuse me while i go slip into some thing more comfortable https://t.co/zVxPvI8t64
1344380990974689280,nowthisnews,‘That was easy!’ — Watch Vice President-elect Kamala Harris get the Moderna COVID-19 vaccine https://t.co/ZIU5bak4Fo
1344374924643885057,brpolitico,"Fiocruz também nega pedido de compra de vacina pelo TST

Assinada pela presidente do tribunal, Maria Cristina Peduzzi, solicitação do TST foi para 8 mil vacinas, mais que as 7 mil pedidas pelo STF. Segue o baile. https://t.co/rijopzellQ 📷 Gabriela Biló https://t.co/hVaWPSOw44"
